num,objID,flag,conf,Anomaly Score,RA,Dec,u_b_exp
10485,1237658312942616762,0,0.8101,0.08612677454948425,192.245352,60.514315,22.67021112643603
10486,1237658312943665185,0,0.9587,0.027967575937509537,196.891498,60.179443,20.858777157164226
10487,1237658312945107154,0,0.5061,0.09341569244861603,203.304244,59.548707,22.2017572947067
10488,1237659326552342793,0,0.6018,0.035491034388542175,207.156932,58.809424,22.52702336771882
10489,1237658313479422155,0,0.8097,0.012317804619669914,191.749053,60.889725,22.963741461937907
10490,1237654605847921337,0,0.6039,0.05791688337922096,126.510461,2.899314,21.336922575578313
10491,1237658422477324614,0,0.7287,0.026549547910690308,153.664761,5.428404,22.21064196868794
10492,1237658422479684033,0,0.9553,0.007975604385137558,159.097018,5.848001,22.789300202370285
10493,1237658422479945777,0,0.6575,0.1118200346827507,159.703072,5.747667,
10494,1237658422480732379,0,0.8138,0.05463837832212448,161.601261,5.89836,22.752130528768117
10495,1237658422481060193,0,0.503,0.03491469845175743,162.221877,5.964211,22.89831408591494
10496,1237658422481257019,0,0.8597,0.019175086170434952,162.777269,5.907692,
10497,1237658422482763915,0,0.5846,0.034844450652599335,166.125483,6.100184,21.5235753482153
10498,1237658422485451164,0,0.9283,0.01417334470897913,172.375247,6.358497,23.029087004397184
10499,1237658422487613669,0,0.9345,0.018396485596895218,177.28572,6.516594,22.157690049237573
10500,1237658422487810359,0,0.6164,0.04245366156101227,177.838962,6.461175,22.06138852988746
10501,1237658422489579719,0,0.9674,0.014106317423284054,181.888748,6.512953,22.715146951464472
10502,1237661974399156417,0,0.9527,0.020241819322109222,183.703088,6.598514,21.86666201008742
10503,1237654602627678754,0,0.8066,0.029739102348685265,128.323413,3.702266,21.851129561846946
10504,1237658423009673716,0,0.838,0.02628174051642418,143.33305,5.113131,
10505,1237658423012819296,0,0.9563,0.03309386223554611,150.563343,5.714454,22.369258159719976
10506,1237658423015178276,0,0.8698,0.10327707231044769,155.939101,6.1042,22.027336195959517
10507,1237658423017800026,0,0.6854,0.025080490857362747,162.021316,6.479245,22.508555837999626
10508,1237658423018979574,0,0.7674,0.11211217194795609,164.609418,6.545609,22.160125532751454
10509,1237658423021142244,0,0.9568,0.04062032327055931,169.634387,6.740904,22.34259503241145
10510,1237658423021535446,0,0.933,0.024519996717572212,170.521058,6.745254,22.58324903044032
10512,1237658423024222433,0,0.9585,0.0229033250361681,176.682211,6.959814,22.535471498808487
10513,1237658423024484616,0,0.9458,0.06390342116355896,177.393739,6.959753,22.408989815103432
10514,1237658423024746798,0,0.7612,0.036421362310647964,177.957288,6.949686,22.008621752371266
10515,1237658423025074392,0,0.827,0.03234326094388962,178.681294,6.839373,22.690819212783605
10516,1237671140947657304,0,0.9236,0.015107745304703712,180.41648,6.847887,18.968935741876244
10518,1237661974936224041,0,0.8057,0.06392929702997208,184.221189,6.911775,23.267567804656096
10519,1237658423539663362,0,0.9078,0.024908076971769333,127.652726,3.95784,22.26774424124131
10520,1237658423543005520,0,0.9189,0.122835174202919,135.300649,4.732813,22.161076199533326
10521,1237658423544840522,0,0.937,0.04099227115511894,139.394589,5.219316,22.43562813902278
10522,1237658423546544715,0,0.9261,0.03394952788949013,143.339632,5.469912,23.112173375502852
10523,1237658423548051810,0,0.9326,0.04655652120709419,146.77121,5.726262,22.851478034762888
10524,1237658423551328378,0,0.667,0.04407646507024765,154.248574,6.32586,22.812079003166602
10525,1237658423551525461,0,0.8739,0.03709563985466957,154.738756,6.423116,23.098259613208313
10526,1237658423551853295,0,0.9558,0.014510609209537506,155.494055,6.414673,23.220594213649335
10527,1237658423553753443,0,0.5281,0.049234580248594284,159.897702,6.602698,22.433077467926132
10528,1237658423554015451,0,0.7857,0.029154818505048752,160.395716,6.649852,22.137722029948897
10529,1237658423555981575,0,0.9343,0.060667313635349274,164.904917,6.892216,22.44409076755079
10530,1237658423556899214,0,0.9529,0.013126970268785954,167.055002,6.956429,23.01142407699574
10531,1237658423557423307,0,0.8627,0.026065032929182053,168.229992,6.986708,
10532,1237658423557488898,0,0.6978,0.021480824798345566,168.349338,7.106937,22.402775822746932
10534,1237658423558603381,0,0.9537,0.019560273736715317,171.040781,7.103683,23.678822621511593
10535,1237658423558865303,0,0.5995,0.013064391911029816,171.585863,7.284976,22.65435712635272
10536,1237658423559192732,0,0.6995,0.04075179994106293,172.259719,7.287761,22.83223827468204
10538,1237658423561617920,0,0.9032,0.02714497596025467,177.935245,7.365018,23.04275896598263
10539,1237671141484593463,0,0.6283,0.019898969680070877,180.114944,7.28227,22.59398121704539
10540,1237658423563452656,0,0.9003,0.04410896450281143,182.112803,7.288919,22.578606834296117
10541,1237658423564370429,0,0.9636,0.01539983693510294,184.283541,7.353229,22.047149168083795
10542,1237658424075616949,0,0.7559,0.03541506826877594,125.469277,4.226234,22.352669096912784
10543,1237658424077059052,0,0.7701,0.03386649861931801,128.793532,4.596456,22.220339435748613
10544,1237658491183366412,0,0.8226,0.1602758914232254,128.982072,4.492064,21.61398121698754
10545,1237658424079548859,0,0.9284,0.040403127670288086,134.396849,5.109101,22.658864884181074
10546,1237658424080728418,0,0.96,0.08969374001026154,137.152254,5.290825,21.741115000802537
10547,1237658424083808778,0,0.9366,0.015254102647304535,144.169962,5.995028,22.631950454561174
10548,1237658424086757401,0,0.7593,0.34529733657836914,150.859411,6.625098,18.56260377286558
10549,1237658424087675566,0,0.9658,0.013443388044834137,153.03672,6.721301,23.26411059830924
10550,1237658424087871829,0,0.6697,0.011047126725316048,153.475503,6.683555,22.63647469681091
10551,1237658424088068351,0,0.9282,0.10568974912166595,153.99717,6.805792,
10552,1237658424088330775,0,0.952,0.009939303621649742,154.521041,6.776827,23.23548820844181
10553,1237658424088527129,0,0.9483,0.1575634479522705,155.057616,6.802258,22.48858321667387
10554,1237658424089772285,0,0.9656,0.04452326148748398,157.799683,7.025477,23.038618191793244
10555,1237658424090100133,0,0.9438,0.030727431178092957,158.661634,7.031583,22.715756857771915
10556,1237658424090362153,0,0.9162,0.03749556839466095,159.168727,7.15802,
10557,1237658424090886619,0,0.911,0.017390187829732895,160.359699,7.037324,
10559,1237658424094884015,0,0.5934,0.08317641913890839,169.531665,7.472729,21.679995549463634
10560,1237658424096129277,0,0.8081,0.08127126097679138,172.502424,7.660504,21.956689509296737
10561,1237658424096915522,0,0.9371,0.17495137453079224,174.21309,7.673668,22.16563683392504
10562,1237658424097440033,0,0.6732,0.04542675241827965,175.433446,7.662777,21.862737658236256
10563,1237658424097702240,0,0.8201,0.02501516044139862,176.098839,7.698181,22.177627289278977
10564,1237658424097964330,0,0.5968,0.014536380767822266,176.753904,7.728681,23.279966285097206
10565,1237658424098619891,0,0.8927,0.030630959197878838,178.203323,7.680789,22.839842473581495
10566,1237671126982394248,0,0.9326,0.012672308832406998,182.102829,7.737637,22.994258249867578
10567,1237658424100847906,0,0.7174,0.05408964678645134,183.342828,7.868831,22.01756753749639
10568,1237658424101175814,0,0.931,0.018094781786203384,184.096611,7.799833,21.444606354947883
10569,1237658424101241088,0,0.8635,0.045247882604599,184.279781,7.733879,22.324807061252347
10570,1237658424101241198,0,0.9253,0.015911296010017395,184.208844,7.862483,22.866445005556535
10571,1237658424611308410,0,0.7698,0.01918015256524086,122.770569,4.286774,22.492215572437516
10572,1237658424612356740,0,0.8121,0.20232179760932922,125.185652,4.500064,21.533795660883218
10573,1237658424612422846,0,0.5531,0.022124942392110825,125.329812,4.600297,22.485898043697077
10574,1237658424613011773,0,0.9393,0.06220971420407295,126.551428,4.645805,15.196783472127862
10575,1237658424613471201,0,0.8279,0.017780346795916557,127.725266,4.804416,22.870223238004417
10576,1237658424616550526,0,0.9266,0.051514655351638794,134.726969,5.526738,23.144586068857592
10577,1237658424618320052,0,0.9445,0.05518157035112381,138.738895,6.005199,22.382964260458433
10578,1237658424623235532,0,0.5679,0.012798107229173183,150.06638,6.816996,22.608794151852113
10579,1237658424626708746,0,0.8812,0.04199260473251343,157.96084,7.423,22.740181273697953
10580,1237658424626839667,0,0.578,0.03990986570715904,158.278814,7.400061,22.049239312408034
10581,1237658424628609222,0,0.9353,0.05916459113359451,162.360745,7.611895,19.299200445715922
10582,1237658424628740345,0,0.9656,0.019320189952850342,162.691914,7.594747,21.987302999246342
10583,1237658424629592685,0,0.9591,0.024300087243318558,164.646533,7.747456,22.948911935714136
10584,1237658424630772005,0,0.9346,0.07287135720252991,167.340096,7.894949,22.582953758627514
10585,1237658424631951566,0,0.758,0.024992061778903008,170.010418,7.956505,22.101388560267896
10586,1237661972254556426,0,0.6995,0.03976321965456009,174.097033,7.993758,20.44653266629583
10587,1237658424634442106,0,0.9464,0.017397945746779442,175.851059,8.214954,18.718219437584104
10588,1237658424635293987,0,0.922,0.036343492567539215,177.775782,8.109613,22.490787852598675
10589,1237671129666486580,0,0.6277,0.010013840161263943,179.824516,8.246376,22.452702790926388
10590,1237671129666421449,0,0.9233,0.023042205721139908,179.803539,8.127153,22.820318590435985
10591,1237658424636277017,0,0.9206,0.02168460376560688,180.074041,8.165713,22.739204657725782
10592,1237658424637391316,0,0.9402,0.011648926883935928,182.597788,8.165342,22.889633534042208
10593,1237660412107358977,0,0.8439,0.04058544337749481,125.008374,5.011577,22.408181559847396
10594,1237658425150865868,0,0.9212,0.025551414117217064,128.852676,5.271929,21.79500129075209
10595,1237658492258550139,0,0.6422,0.025318946689367294,132.223774,5.729537,22.26237245208619
10597,1237658425156960553,0,0.9396,0.029636267572641373,142.749906,6.81316,22.810004608949264
10598,1237658425157746768,0,0.9746,0.050201646983623505,144.502739,6.924322,22.56868353382669
10599,1237658425158009355,0,0.955,0.030524158850312233,145.183597,7.035725,22.763944653456065
10600,1237658425158664799,0,0.5044,0.021863751113414764,146.676604,7.135266,22.903142416043824
10601,1237658425159843981,0,0.865,0.09927400946617126,149.37709,7.217552,22.097939458036773
10602,1237658425160237361,0,0.8908,0.03627695143222809,150.192408,7.271232,22.453760442784777
10603,1237658425161679125,0,0.6294,0.03685899078845978,153.597875,7.657663,22.284206562764798
10604,1237658425162269339,0,0.8854,0.018633749336004257,154.991019,7.617436,23.298068482310573
10605,1237658425162334793,0,0.8711,0.011732256039977074,155.101799,7.646593,23.4109910323001
10606,1237658425163973041,0,0.9673,0.024394463747739792,158.874827,7.970514,22.762090091127327
10607,1237658425164955927,0,0.6944,0.06016524136066437,161.18877,7.998697,22.524536717433712
10608,1237658425166397866,0,0.729,0.04477765038609505,164.400922,8.149557,22.772588308035104
10609,1237658425166659681,0,0.5212,0.13091135025024414,165.014351,8.165946,22.00217460747689
10610,1237658425167708369,0,0.7021,0.04380873590707779,167.405059,8.268999,21.671199558088954
10611,1237658425169608940,0,0.7239,0.03911852836608887,171.905134,8.500797,22.216812669293933
10612,1237671129666683150,0,0.9473,0.05616770312190056,179.996591,8.615183,22.465612389353588
10613,1237674598925402187,0,0.751,0.09475970268249512,180.993461,8.731693,21.663674615559287
10614,1237674598388596916,0,0.7512,0.03524729236960411,181.447555,8.691719,22.44760084270738
10615,1237658424078696762,0,0.6013,0.053616635501384735,132.434423,4.957827,
10616,1237658300603695313,0,0.9365,0.04946301504969597,149.047615,7.018986,22.538180537843886
10617,1237658425163645353,0,0.7803,0.015398869290947914,158.084901,7.777427,22.748493995652932
10618,1237658425164824823,0,0.8845,0.041608989238739014,160.863933,8.019523,21.874564373618846
10619,1237658425167118582,0,0.8677,0.10301021486520767,166.12787,8.264121,22.318828741249188
10620,1237658425168232554,0,0.9196,1.0105087757110596,168.732335,8.433741,20.29263737510964
10621,1237658491203813498,0,0.934,0.024619728326797485,175.854925,8.696621,22.799930134544287
10622,1237658491204206628,0,0.9675,0.05776377394795418,176.75554,8.706716,21.324009413294203
10623,1237658491204534540,0,0.6883,0.026573676615953445,177.575746,8.852546,22.392595309508128
10624,1237658491205386914,0,0.9078,0.019416503608226776,179.561101,8.81809,20.589054625417816
10625,1237671129666748771,0,0.8386,0.011880961246788502,180.218049,8.763918,22.24918279422688
10626,1237658491207483811,0,0.9658,0.045873191207647324,184.421267,8.816562,
10627,1237658491208007855,0,0.9641,0.02693735994398594,185.509371,8.813154,22.172446501747356
10628,1237658491208073221,0,0.9268,0.13071587681770325,185.648793,8.81192,23.00211181226289
10629,1237658491208532544,0,0.5983,0.034761592745780945,186.799713,8.840186,22.8831737244499
10630,1237658491211874635,0,0.7796,0.024956658482551575,194.5746,8.645673,22.53701684218751
10631,1237658491211940210,0,0.5959,0.026810791343450546,194.665833,8.804223,22.77674758133148
10632,1237658491212595559,0,0.6924,0.02168242447078228,196.173416,8.597482,22.4123777526162
10633,1237662262162555182,0,0.871,0.009982893243432045,199.344806,8.490051,22.678779066902027
10634,1237671955904856435,0,0.7442,0.018001224845647812,200.953573,8.395648,22.418819668101385
10635,1237671957515731801,0,0.9361,0.03222587704658508,202.344696,8.343441,20.30865625086395
10636,1237671992411947968,0,0.533,0.024815460667014122,202.95094,8.441296,22.324099632962884
10638,1237662262166815430,0,0.8744,0.02303638868033886,209.168735,7.981494,22.69562556059457
10639,1237662262169240141,0,0.6045,0.011048696003854275,214.667666,7.465149,23.483634626136904
10640,1237662268609200335,0,0.7356,0.1766175925731659,223.95897,6.5873,21.664567909461038
10641,1237662268609397041,0,0.9677,0.031454361975193024,224.494044,6.572772,21.84521584135035
10642,1237658300055421582,0,0.5516,0.2758941054344177,123.059345,4.073504,21.85030131484603
10643,1237658300598649239,0,0.926,0.045089270919561386,137.462788,5.99532,22.16891827281172
10644,1237658425156305224,0,0.8205,0.04423302039504051,141.300169,6.512698,22.09705371518854
10645,1237658425157091911,0,0.8969,0.021144449710845947,143.038371,6.834436,23.013783790269393
10646,1237674462028825274,0,0.5348,0.02489834651350975,145.279654,7.029842,22.82111888107931
10647,1237658491730329957,0,0.6067,0.044112250208854675,152.023565,7.626974,22.41600703331596
10648,1237660582833815640,0,0.7676,0.10494920611381531,152.590389,7.617214,21.99388112605217
10649,1237658491731706202,0,0.9227,0.03067711740732193,155.217432,7.97552,20.692662842322918
10650,1237658491736490073,0,0.6781,0.13366827368736267,166.119687,8.774363,19.775552048929022
10651,1237658491737670201,0,0.6625,0.02967984788119793,168.948935,8.850755,22.607878301122305
10652,1237658491738325584,0,0.5375,0.02038170024752617,170.454122,8.925031,22.702282671370718
10653,1237658491739701606,0,0.9211,0.01819036342203617,173.544012,9.061874,22.90399242225806
10654,1237671128056660363,0,0.6091,0.08828909695148468,181.959236,9.21019,22.441838122670386
10655,1237671126983180567,0,0.9002,0.0546838641166687,182.988862,9.233979,22.009906189181198
10656,1237658491744092426,0,0.9565,0.058237381279468536,183.797811,9.158181,23.082033451922626
10657,1237658491744813324,0,0.8277,0.036953192204236984,185.435921,9.236498,22.615886250632016
10658,1237658491744813649,0,0.6526,0.01136550772935152,185.428078,9.355434,23.66224846553311
10659,1237658491745075438,0,0.9095,0.06634050607681274,186.043406,9.236411,20.062609274088224
10660,1237658491745599843,0,0.5381,0.013484830036759377,187.293696,9.267215,
10661,1237658491745993014,0,0.9175,0.015747781842947006,188.179294,9.344608,
10662,1237658491746058382,0,0.9558,0.07869316637516022,188.290272,9.253261,22.040595787132954
10663,1237658491746255120,0,0.9644,0.08379033207893372,188.753993,9.186091,22.273056006657253
10664,1237658491746845276,0,0.6794,0.012589052319526672,190.128178,9.313848,17.673118434644348
10665,1237658491746844677,0,0.7833,0.0889882892370224,190.044001,9.329916,21.95652011177041
10666,1237658491747631661,0,0.9423,0.012863172218203545,191.981365,9.159254,23.910929814204177
10667,1237658491747631560,0,0.8499,0.01564466953277588,191.941121,9.229903,24.015101191435694
10668,1237658491748548853,0,0.8434,0.02820909395813942,193.999104,9.107098,22.16986675255537
10669,1237658491748942294,0,0.5945,0.05149984359741211,195.009368,9.037971,18.30763479777655
10670,1237658491749073255,0,0.7371,0.06891077756881714,195.285094,9.083162,21.849441519091936
10671,1237671990264005088,0,0.8349,0.011413760483264923,201.083279,8.853378,23.388130745585343
10672,1237662262701392558,0,0.6979,0.04478948935866356,203.911778,8.71159,22.56725987008855
10673,1237662262702048023,0,0.8545,0.01376146636903286,205.466217,8.678258,24.33399040673355
10674,1237662262704341679,0,0.9356,0.015576326288282871,210.706975,8.351084,22.463029698935145
10675,1237662262704406864,0,0.8757,0.179021418094635,210.776742,8.241612,22.244708258332096
10676,1237662262705389870,0,0.8586,0.020338058471679688,213.020664,8.169631,21.46165793012215
10677,1237662262705914736,0,0.8698,0.01384168490767479,214.297147,7.947868,22.54439578056217
10678,1237662262706045236,0,0.8211,0.03595563396811485,214.665828,7.960308,22.179708870197853
10679,1237662262708273664,0,0.8525,0.008468914777040482,219.645118,7.502553,22.80275898377295
10680,1237662262709191504,0,0.9542,0.023172304034233093,221.87808,7.368438,22.80298583013635
10681,1237662269145677952,0,0.9634,0.020321356132626534,223.078301,7.091326,22.880182338651046
10682,1237658425150734836,0,0.8065,0.031019041314721107,128.571907,5.224626,22.327724836262057
10683,1237658492259926161,0,0.8863,0.5972238779067993,135.377668,6.283214,22.37710646451264
10684,1237658492259926437,0,0.6725,0.06307954341173172,135.333622,6.103816,22.671422012877127
10685,1237658492260188538,0,0.9225,0.06293602287769318,135.899657,6.319805,22.286211251730215
10687,1237658492261171577,0,0.9658,0.02657872810959816,138.212061,6.475935,22.529572333768805
10688,1237658492262744401,0,0.7981,0.0441327840089798,141.734423,6.928835,21.506389999935365
10689,1237658492262875444,0,0.5144,0.050811611115932465,142.00701,7.127079,22.30161053083397
10690,1237658492265562483,0,0.8639,0.01816174015402794,148.25915,7.789716,11.119372742750258
10691,1237658492268314924,0,0.5439,0.01831686496734619,154.581758,8.311688,22.585910300947628
10692,1237658492269625624,0,0.9295,0.024182140827178955,157.461426,8.587643,22.4113386357538
10693,1237658492271788181,0,0.9195,0.04539940133690834,162.532448,8.916357,19.01001132683526
10694,1237658492272115859,0,0.7352,0.1578000783920288,163.238794,9.049103,21.18301494098076
10695,1237658492272771173,0,0.7166,0.05706685781478882,164.74972,9.117656,21.74944585026218
10696,1237658492273557928,0,0.9243,0.012007889337837696,166.54558,9.180037,23.278333113042873
10697,1237658492273885621,0,0.7508,0.014620868489146233,167.321444,9.158213,23.081447041466376
10698,1237658492275195930,0,0.831,0.43175140023231506,170.352542,9.299076,22.386373264312837
10699,1237658492275261952,0,0.9428,0.00950254499912262,170.582611,9.399615,22.867721296319377
10700,1237658492277817747,0,0.9431,0.013831637799739838,176.424787,9.601879,22.927506215499655
10701,1237658492277948906,0,0.6509,0.041564613580703735,176.723269,9.478326,22.53125674836563
10702,1237658492278866571,0,0.8989,0.019496046006679535,178.918049,9.668628,23.153170152190242
10703,1237658492278866056,0,0.733,0.07904261350631714,178.955247,9.683944,22.10105553717811
10704,1237658492279128224,0,0.7846,0.24116039276123047,179.536218,9.539173,21.280453658327055
10705,1237658492279521403,0,0.9321,0.09102268517017365,180.431739,9.753606,21.582208689586697
10706,1237658492281684373,0,0.8214,0.013110356405377388,185.353406,9.620264,22.274099341496772
10707,1237658492282339815,0,0.7832,0.037731561809778214,186.924633,9.607946,22.53842375035741
10708,1237658492282667636,0,0.7813,0.010507345199584961,187.708374,9.64434,22.868734304430482
10709,1237658492282733088,0,0.6582,0.018430735915899277,187.863307,9.733261,
10710,1237658492283191596,0,0.9591,0.04957716912031174,188.910269,9.589249,
10711,1237658492284109403,0,0.9685,0.055308058857917786,191.054929,9.72326,21.054767630458336
10712,1237658492284174903,0,0.9225,0.01117585226893425,191.213778,9.612603,23.171665188535407
10713,1237658492284240118,0,0.5627,0.027849575504660606,191.345232,9.521683,22.069110824710467
10714,1237658492284764497,0,0.7085,0.05130317062139511,192.518509,9.580747,22.462305866920797
10715,1237658492285026483,0,0.9693,0.01513424701988697,193.224874,9.594537,19.820384539786982
10716,1237658492285944121,0,0.8865,0.03436533361673355,195.25581,9.621365,22.180633082180556
10717,1237662263237476660,0,0.872,0.029737815260887146,202.073688,9.260692,22.849140452927443
10719,1237662263241277581,0,0.8099,0.33483800292015076,210.828188,8.787423,20.73564889340871
10720,1237662263241540320,0,0.7175,0.011124767363071442,211.537468,8.684686,22.385206813643126
10721,1237662263241605484,0,0.9424,0.03539188951253891,211.584155,8.598715,22.295710646057962
10722,1237662263241736658,0,0.8582,0.02715018391609192,211.858636,8.550473,22.61093900501913
10723,1237662263242064139,0,0.8168,0.011668119579553604,212.635439,8.594971,21.938791555469567
10724,1237662263242260667,0,0.9255,0.12762680649757385,213.094486,8.426423,19.902973481786685
10725,1237662263242654028,0,0.8935,0.02633349597454071,214.075856,8.476303,23.357421756726108
10726,1237662263245537517,0,0.8055,0.05878940597176552,220.675631,7.845353,22.835428582035803
10727,1237662263245865320,0,0.6227,0.07991740107536316,221.339306,7.862394,22.708106138646432
10728,1237662263246127415,0,0.9385,0.039703235030174255,222.00125,7.730597,21.910151508326166
10729,1237662263247241679,0,0.8934,0.04219748079776764,224.504747,7.515453,22.177286073153713
10730,1237658492793127029,0,0.9419,0.05709997937083244,126.941448,5.403176,22.002959035390255
10731,1237658492793258376,0,0.6378,0.30345726013183594,127.214219,5.429649,21.210324433534367
10732,1237658492796076864,0,0.7928,0.026381850242614746,133.659717,6.377537,22.884275684898373
10733,1237658492796273345,0,0.914,0.014427201822400093,134.140697,6.36501,22.501990405976382
10734,1237658492798763868,0,0.5136,0.019007064402103424,139.830471,7.088488,22.28913905910334
10735,1237658492799418774,0,0.8936,0.09208208322525024,141.310251,7.433589,21.84784924831343
10737,1237658492807348609,0,0.855,0.011544370092451572,159.41997,9.105083,23.54191793201097
10738,1237658492807610662,0,0.9744,0.03593553230166435,160.036483,9.274684,22.635567744556052
10739,1237658492808069395,0,0.8253,0.020269617438316345,161.132664,9.286572,22.469728661907386
10740,1237658492808200443,0,0.9629,0.06478635221719742,161.396388,9.276507,22.21445934079951
10741,1237658492809380100,0,0.9409,0.038877226412296295,164.170688,9.418631,22.40483280976846
10742,1237658492809642341,0,0.9355,0.05115651711821556,164.688886,9.44593,22.376757840925485
10743,1237658492809577185,0,0.9606,0.024196073412895203,164.671357,9.558778,22.960844068971436
10744,1237658492810625341,0,0.9573,0.03516990691423416,167.014145,9.649887,22.619831774131253
10745,1237658492810887382,0,0.9518,0.037743061780929565,167.572228,9.59855,22.885897925178703
10746,1237658492811215083,0,0.931,0.02383759245276451,168.454511,9.632149,22.615772517867786
10747,1237658492812067023,0,0.6888,0.03718404471874237,170.428881,9.816994,22.184246047923043
10748,1237658492812591266,0,0.8963,0.09809531271457672,171.632391,9.920965,22.048728460995783
10749,1237660614512345183,0,0.9154,0.020710129290819168,174.046764,10.031968,22.2232920386687
10750,1237658492814033218,0,0.9469,0.01904001273214817,174.889197,10.018371,22.800347874311974
10751,1237658492815147289,0,0.874,0.06526584923267365,177.529034,9.990416,22.18698986063705
10752,1237658492816195921,0,0.5978,0.01958230882883072,179.909675,10.073946,22.530603025892397
10754,1237671127520313738,0,0.6528,0.021661121398210526,182.836643,10.013283,22.059177115852183
10755,1237658492817572443,0,0.8913,0.016068382188677788,183.172424,10.165623,23.020994054883406
10756,1237658492818030802,0,0.8932,0.03402596712112427,184.268066,10.005175,22.70292221858355
10757,1237658492818620781,0,0.9619,0.031405773013830185,185.500589,10.180489,23.25777013568428
10758,1237658492818620765,0,0.7806,0.008645094931125641,185.492825,10.034234,22.59400224691887
10759,1237658492819014156,0,0.9436,0.021128157153725624,186.447583,10.093337,20.53271107125061
10760,1237658492819145484,0,0.7628,0.030023518949747086,186.828771,10.051115,22.37639422588499
10761,1237658492819210392,0,0.7007,0.05749331787228584,186.982,10.092158,21.496523758129587
10762,1237658492819669266,0,0.9313,0.049707673490047455,188.044724,10.055955,22.347839729196718
10763,1237658492819734609,0,0.9372,0.04699651151895523,188.122855,10.01877,23.23346992567509
10764,1237658492819800594,0,0.9151,0.01713913306593895,188.271338,9.986411,22.988255457865623
10765,1237658492819997208,0,0.6182,0.009868486784398556,188.737988,10.062767,23.846423470919156
10766,1237658492820062510,0,0.5925,0.032362163066864014,188.921973,10.086312,18.406465491522855
10767,1237658492821045761,0,0.6079,0.01707506738603115,191.171658,10.084924,22.985588292631324
10768,1237662238006182007,0,0.7627,0.02500132843852043,191.66566,10.145905,23.22336949528276
10769,1237658492821307570,0,0.8898,0.1266738921403885,191.770594,9.936579,22.172909982599474
10770,1237658492821439173,0,0.5403,0.00825047679245472,192.165717,9.940923,23.441861094971646
10771,1237658492822815183,0,0.9637,0.017357423901557922,195.269412,9.880644,23.170498165224476
10772,1237662263773823233,0,0.9079,0.036052025854587555,200.963338,9.789983,22.670294968052232
10773,1237662263774413142,0,0.9115,0.02505386248230934,202.318153,9.579654,22.24680528295247
10774,1237662263774806412,0,0.6981,0.028425130993127823,203.119805,9.532002,22.41722092550111
10775,1237662263775592791,0,0.9546,0.022461213171482086,205.05922,9.569568,22.339229380357427
10776,1237662263778083474,0,0.9426,0.041710179299116135,210.752903,9.049499,22.996498933077334
10777,1237662263778345081,0,0.9278,0.0910506471991539,211.304258,9.117503,21.919609946244595
10779,1237662263779197716,0,0.8856,0.007335451897233725,213.302684,8.974838,23.242013588050696
10780,1237662263782736766,0,0.6611,0.021426819264888763,221.523527,8.198156,22.292063193730808
10781,1237662263783325898,0,0.6844,0.26308369636535645,222.790326,7.978703,21.52213684633774
10782,1237662263784047045,0,0.899,0.046718843281269073,224.455669,7.918092,22.225927500586646
10783,1237662263784243544,0,0.9156,0.03856927901506424,224.888518,7.761127,22.590460367921786
10784,1237660669266428776,0,0.9531,0.1027805358171463,121.83091,5.036739,22.042490265627144
10785,1237660669266625350,0,0.9687,0.0577029213309288,122.199613,5.115993,21.938667149073876
10786,1237661063870808478,0,0.8631,0.08457441627979279,130.09172,6.259096,21.99389125437574
10787,1237658493333864630,0,0.9449,0.022641241550445557,135.65268,7.12747,23.34277915061326
10788,1237658493334126910,0,0.8064,0.09760302305221558,136.263311,7.088062,21.88788333865848
10789,1237658493335109849,0,0.768,0.10566951334476471,138.536549,7.372261,21.587387774454186
10790,1237658493337076056,0,0.9367,0.021137332543730736,142.986892,7.988654,22.74525160548285
10791,1237658493337796865,0,0.9394,0.09327596426010132,144.667845,8.13608,21.718316288256222
10792,1237658493341729005,0,0.8819,0.06897673010826111,153.717061,9.094792,21.690932499146864
10793,1237658493341729271,0,0.9032,0.022401481866836548,153.635115,9.003851,22.448866183901053
10794,1237658493342253113,0,0.5206,0.05139666795730591,154.823407,9.183945,22.190255397629493
10795,1237658493342777746,0,0.6684,0.02968721091747284,156.171833,9.222668,22.036299050728545
10796,1237658493343039787,0,0.8867,0.04938831180334091,156.68222,9.314387,21.70632380823624
10797,1237658493344219505,0,0.9407,0.01644989661872387,159.3825,9.546934,22.712365967154973
10798,1237658493345071302,0,0.7021,0.05272621661424637,161.338484,9.765273,22.147805826343284
10799,1237658493345661233,0,0.9414,0.055152527987957,162.798686,9.713829,22.864353372146184
10800,1237658493346119999,0,0.91,0.06428336352109909,163.786263,9.826828,22.642812953603297
10801,1237658493346251397,0,0.6115,0.010537371970713139,164.191353,9.837411,23.6948125846161
10802,1237658493346840926,0,0.8836,0.0216602124273777,165.452493,9.86911,22.599208677183658
10803,1237658493347627276,0,0.8204,0.038749076426029205,167.286641,10.055065,22.47856307172197
10804,1237658493347627267,0,0.972,0.028644509613513947,167.265067,10.157259,21.75395105014786
10805,1237658493348020430,0,0.9368,0.04614407569169998,168.216722,10.199976,23.407869235239254
10806,1237658493348610356,0,0.5928,0.024556109681725502,169.516142,10.244445,22.407514260728913
10807,1237658493348741314,0,0.9416,0.05173233151435852,169.877169,10.199893,
10808,1237658493350641909,0,0.9553,0.013863587751984596,174.348836,10.423972,23.09311088338934
10809,1237658493352345889,0,0.9156,0.037116192281246185,178.223428,10.488822,22.30974904531858
